"state" "time" "cost" "Item"
"WorkingState 4" 1.69721050349721 422.949075459104 367
"FailureState 4" 1.93609903086423 0 367
"WorkingState 4" 1.93912947714732 401.186180067673 367
"FailureState 4" 1.94192335270961 0 367
"WorkingState 4" 1.94373962016121 376.297010417816 367
"FailureState 4" 2.19312336355716 0 367
"WorkingState 1" 0 0 368
"WorkingState 2" 0.938057379805903 0 368
"WorkingState 3" 1.30435756338351 0 368
"FailureState 3" 1.57855751340207 0 368
"WorkingState 3" 1.58278545457101 331.925497677039 368
"FailureState 3" 1.61341254023887 0 368
"WorkingState 3" 1.61921605465953 289.350805769814 368
"WorkingState 4" 1.95831940330942 0 368
"FailureState 4" 1.96479023350471 0 368
"WorkingState 4" 1.96809791464856 390.638435960251 368
"FailureState 4" 2.04091492271268 0 368
"WorkingState 1" 0 0 369
"WorkingState 2" 3.57414258259195 0 369
"WorkingState 1" 0 0 370
"FailureState 1" 0.437582187530452 0 370
"WorkingState 1" 0.444059328470217 65.2456125587754 370
"FailureState 1" 1.63821108595864 0 370
"WorkingState 1" 1.63844076984128 104.561553674761 370
"WorkingState 2" 5.1922167346669 0 370
"WorkingState 1" 0 0 371
"WorkingState 2" 3.0452616398207 0 371
"WorkingState 1" 0 0 372
"WorkingState 2" 2.55627763150819 0 372
"WorkingState 1" 0 0 373
"WorkingState 2" 1.44524232108839 0 373
"FailureState 2" 3.55819552285324 0 373
"WorkingState 1" 0 0 374
"WorkingState 2" 0.351734019764303 0 374
"WorkingState 3" 2.83218414534389 0 374
"WorkingState 1" 0 0 375
"WorkingState 2" 1.02166683639718 0 375
"WorkingState 3" 1.40178387008439 0 375
"WorkingState 4" 1.57917525148782 0 375
"FailureState 4" 1.79840223931171 0 375
"WorkingState 4" 1.80373154896729 421.934393187522 375
"FailureState 4" 1.97114099567026 0 375
"WorkingState 4" 1.97468804371398 418.372375474093 375
"FailureState 4" 2.27000254033642 0 375
"WorkingState 1" 0 0 376
"WorkingState 2" 7.39231652892565 0 376
"WorkingState 1" 0 0 377
"WorkingState 2" 0.204940827596763 0 377
"WorkingState 3" 0.890925246929917 0 377
"WorkingState 4" 1.11950765144739 0 377
"FailureState 4" 1.30310677339575 0 377
"WorkingState 1" 1.30768947361496 787.886823395374 377
"WorkingState 2" 2.96109729877599 0 377
"WorkingState 1" 0 0 378
"WorkingState 2" 0.0837313268039464 0 378
"WorkingState 3" 1.44130216145035 0 378
"WorkingState 4" 1.82091907316001 0 378
"FailureState 4" 1.82231397018881 0 378
"WorkingState 4" 1.82354512872694 420.936809016408 378
"FailureState 4" 2.02392297488529 0 378
"WorkingState 1" 0 0 379
"WorkingState 2" 0.241547891965703 0 379
"FailureState 2" 0.318123742002263 0 379
"WorkingState 2" 0.319715182051543 164.9194837479 379
"WorkingState 3" 1.46587430509387 0 379
"FailureState 3" 1.70670730934467 0 379
"WorkingState 3" 1.70750689477459 296.350356376104 379
"FailureState 3" 1.74379365131391 0 379
"WorkingState 3" 1.74903301086105 306.158873615781 379
"FailureState 3" 1.88806001424317 0 379
"WorkingState 3" 1.89216521403464 311.956452971225 379
"FailureState 3" 1.90462793118421 0 379
"WorkingState 3" 1.91260425160814 305.700439278392 379
"WorkingState 4" 2.18336092368816 0 379
"WorkingState 1" 0 0 380
"WorkingState 2" 2.48395168539972 0 380
"WorkingState 1" 0 0 381
"WorkingState 2" 4.03091347874379 0 381
"WorkingState 1" 0 0 382
"WorkingState 2" 0.371202143849325 0 382
"WorkingState 3" 0.463941412820301 0 382
"WorkingState 4" 0.476263674252586 0 382
"FailureState 4" 0.596131073451255 0 382
"WorkingState 1" 0.610857540530426 759.927921352857 382
"FailureState 1" 1.40944629532338 0 382
"WorkingState 1" 1.41107206605015 56.7358933281946 382
"WorkingState 2" 2.29660071645938 0 382
"WorkingState 1" 0 0 383
"WorkingState 2" 0.942659352308658 0 383
"WorkingState 3" 1.37273954920217 0 383
"WorkingState 4" 1.51226955002939 0 383
"FailureState 4" 1.61412599425258 0 383
"WorkingState 4" 1.61991900508319 389.049129562705 383
"FailureState 4" 2.18447273817681 0 383
"WorkingState 1" 0 0 384
"WorkingState 2" 0.294319339603245 0 384
"WorkingState 3" 0.941039955369035 0 384
"WorkingState 4" 1.02949212408436 0 384
"FailureState 4" 1.14256396733849 0 384
"WorkingState 1" 1.14946372258676 785.045134514778 384
"WorkingState 2" 1.32457953550444 0 384
"FailureState 2" 1.4858584858234 0 384
"WorkingState 2" 1.49002985741063 173.102203913493 384
"FailureState 2" 3.56178582562624 0 384
"WorkingState 1" 0 0 385
"WorkingState 2" 0.824265952494524 0 385
"WorkingState 3" 1.2262775303628 0 385
"WorkingState 4" 1.32309042732134 0 385
"FailureState 4" 1.55085616412575 0 385
"WorkingState 4" 1.56723106825019 425.089982091371 385
"FailureState 4" 1.57421770826173 0 385
"WorkingState 4" 1.5790782459419 401.960663754406 385
"FailureState 4" 1.70923654764639 0 385
"WorkingState 4" 1.71126625481981 430.621132074443 385
"FailureState 4" 2.07985124655403 0 385
"WorkingState 1" 0 0 386
"WorkingState 2" 1.81484462048024 0 386
"FailureState 2" 2.80623812714715 0 386
"WorkingState 1" 0 0 387
"WorkingState 2" 0.022321915739282 0 387
"FailureState 2" 0.295684305693698 0 387
"WorkingState 2" 0.298840294991349 140.552566916095 387
"WorkingState 3" 0.364662277643889 0 387
"WorkingState 4" 0.514064889309857 0 387
"FailureState 4" 0.896736110874512 0 387
"WorkingState 1" 0.913594411013108 706.674681797606 387
"WorkingState 2" 2.18416672062151 0 387
"WorkingState 1" 0 0 388
"WorkingState 2" 1.70792870312697 0 388
"WorkingState 3" 1.7293448091707 0 388
"FailureState 3" 1.83711795410047 0 388
"WorkingState 3" 1.83948930595928 287.897671875668 388
"FailureState 3" 2.1735138858594 0 388
"WorkingState 1" 0 0 389
"WorkingState 2" 2.20134941465813 0 389
"WorkingState 1" 0 0 390
"WorkingState 2" 0.279149207132026 0 390
"WorkingState 3" 0.796085283104902 0 390
"WorkingState 4" 1.24256891017559 0 390
"FailureState 4" 1.56177261303305 0 390
"WorkingState 4" 1.57041866832942 445.635880868409 390
"FailureState 4" 2.02672124507629 0 390
"WorkingState 1" 0 0 391
"WorkingState 2" 1.14401812812195 0 391
"WorkingState 3" 1.4350257305819 0 391
"FailureState 3" 1.45179205479397 0 391
"WorkingState 3" 1.45320945178685 293.083271874839 391
"WorkingState 4" 1.84894843338325 0 391
"FailureState 4" 1.99478683513886 0 391
"WorkingState 4" 2.00630766149534 391.429326753143 391
"WorkingState 1" 0 0 392
"WorkingState 2" 4.59429102711992 0 392
"WorkingState 1" 0 0 393
"WorkingState 2" 0.794976801259267 0 393
"FailureState 2" 1.10019508240022 0 393
"WorkingState 2" 1.11151657842896 142.60099815666 393
"FailureState 2" 1.19557322138166 0 393
"WorkingState 2" 1.19669301398206 145.528745941092 393
"FailureState 2" 1.23873507313307 0 393
"WorkingState 2" 1.24456079146813 103.146552144019 393
"WorkingState 3" 1.3896819831218 0 393
"FailureState 3" 1.75800463019268 0 393
"WorkingState 3" 1.76618125813942 339.18762039263 393
"WorkingState 4" 1.8096782307101 0 393
"FailureState 4" 1.99515362911055 0 393
"WorkingState 4" 2.00095221428713 403.697428908621 393
"WorkingState 1" 0 0 394
"WorkingState 2" 1.73220172515789 0 394
"WorkingState 3" 3.35222148099123 0 394
"WorkingState 1" 0 0 395
"WorkingState 2" 0.899601339495524 0 395
"FailureState 2" 1.1837958244812 0 395
"WorkingState 2" 1.18846309684493 130.416629490893 395
"WorkingState 3" 1.46423116417588 0 395
"WorkingState 4" 1.58104559182734 0 395
"FailureState 4" 1.73122018507051 0 395
"WorkingState 4" 1.73350803856453 394.270053047829 395
"FailureState 4" 1.74042407341246 0 395
"WorkingState 4" 1.74110980169573 394.331819625278 395
"FailureState 4" 1.98807600690904 0 395
"WorkingState 4" 1.99295264035577 389.951362165409 395
"FailureState 4" 2.27931793697308 0 395
"WorkingState 1" 0 0 396
"WorkingState 2" 1.37785086195813 0 396
"WorkingState 3" 2.10221249197677 0 396
"WorkingState 1" 0 0 397
"WorkingState 2" 0.545369668369068 0 397
"FailureState 2" 0.852491100781638 0 397
"WorkingState 2" 0.857277128285006 120.145480686094 397
"FailureState 2" 1.22500142591574 0 397
"WorkingState 2" 1.22722674558688 126.613225382783 397
"WorkingState 3" 1.98296400883387 0 397
"FailureState 3" 2.08170754788097 0 397
"WorkingState 1" 0 0 398
"WorkingState 2" 0.245153449242463 0 398
"WorkingState 3" 0.297999115028571 0 398
"WorkingState 4" 1.62490066406983 0 398
"FailureState 4" 1.88348761639927 0 398
"WorkingState 4" 1.89072518610218 382.029647919624 398
"FailureState 4" 2.27775907534006 0 398
"WorkingState 1" 0 0 399
"WorkingState 2" 0.936832920179453 0 399
"WorkingState 3" 0.968410077130668 0 399
"WorkingState 4" 1.0578565708413 0 399
"FailureState 4" 1.66696626735698 0 399
"WorkingState 4" 1.67133536952056 388.094201079802 399
"FailureState 4" 1.68999503568922 0 399
"WorkingState 4" 1.69507685649352 399.598091878308 399
"FailureState 4" 1.9360532891979 0 399
"WorkingState 4" 1.94045577955777 395.712636636445 399
"FailureState 4" 2.29255886157101 0 399
"WorkingState 1" 0 0 400
"WorkingState 2" 0.0868130784313711 0 400
"WorkingState 3" 0.179969595786113 0 400
"FailureState 3" 0.340863881156694 0 400
"WorkingState 3" 0.343153369274631 304.910321494225 400
"WorkingState 4" 0.478117463305719 0 400
"FailureState 4" 0.484052480446069 0 400
"WorkingState 1" 0.487418205371661 781.05518493844 400
"WorkingState 2" 1.5561031038916 0 400
"FailureState 2" 2.30618749918757 0 400
"WorkingState 1" 0 0 401
"WorkingState 2" 0.156677352551128 0 401
"FailureState 2" 0.301663521227052 0 401
"WorkingState 2" 0.303179045998726 173.097788262309 401
"WorkingState 3" 1.91822194473145 0 401
"FailureState 3" 2.2840737318081 0 401
"WorkingState 1" 0 0 402
"WorkingState 2" 2.28441992603906 0 402
"WorkingState 1" 0 0 403
"WorkingState 2" 4.38939969894373 0 403
"WorkingState 1" 0 0 404
"WorkingState 2" 1.56762342528824 0 404
"FailureState 2" 1.955266834556 0 404
"WorkingState 2" 1.95768223733338 127.407419020421 404
"FailureState 2" 2.48431987820018 0 404
"WorkingState 1" 0 0 405
"WorkingState 2" 0.522712741680186 0 405
"WorkingState 3" 1.09805320018691 0 405
"FailureState 3" 1.1672478780463 0 405
"WorkingState 3" 1.17120057797362 314.597194083811 405
"FailureState 3" 1.55317479479583 0 405
"WorkingState 3" 1.55844731555198 273.649660359954 405
"FailureState 3" 1.61799490235833 0 405
"WorkingState 3" 1.62142970173455 307.583973678545 405
"WorkingState 4" 1.91327029858608 0 405
"FailureState 4" 2.28927257876927 0 405
"WorkingState 1" 0 0 406
"WorkingState 2" 0.929059080493282 0 406
"FailureState 2" 1.00362610489905 0 406
"WorkingState 2" 1.01369408971527 139.600971290125 406
"FailureState 2" 1.57386550911914 0 406
"WorkingState 2" 1.57640051537631 138.252371214406 406
"WorkingState 3" 2.77612129163513 0 406
"WorkingState 1" 0 0 407
"WorkingState 2" 7.17509404398667 0 407
"WorkingState 1" 0 0 408
"WorkingState 2" 2.40915835765703 0 408
"WorkingState 1" 0 0 409
"WorkingState 2" 0.220004909232298 0 409
"FailureState 2" 0.820844885087662 0 409
"WorkingState 2" 0.823542817848643 111.300892919322 409
"FailureState 2" 0.853259324589653 0 409
"WorkingState 2" 0.85863572362188 131.862898654264 409
"WorkingState 3" 1.51247756534942 0 409
"FailureState 3" 1.66831752493167 0 409
"WorkingState 3" 1.67977544927552 267.529131904285 409
"FailureState 3" 2.29986280457619 0 409
"WorkingState 1" 0 0 410
"WorkingState 2" 0.978584370648901 0 410
"WorkingState 3" 1.31874220726631 0 410
"FailureState 3" 1.63427603249134 0 410
"WorkingState 3" 1.64103652004887 300.591679077884 410
"FailureState 3" 1.69654393927855 0 410
"WorkingState 3" 1.70395277501538 289.741491878346 410
"FailureState 3" 1.87351478450476 0 410
"WorkingState 3" 1.88063542871242 312.296256517749 410
"WorkingState 4" 2.56705665220664 0 410
"WorkingState 1" 0 0 411
"FailureState 1" 0.559556335648728 0 411
"WorkingState 1" 0.561203197695431 76.0902071437082 411
"WorkingState 2" 0.798975366057654 0 411
"FailureState 2" 1.46784400749136 0 411
"WorkingState 2" 1.469638257029 144.681952306089 411
"WorkingState 3" 1.69619264658728 0 411
"WorkingState 4" 1.77013973328002 0 411
"FailureState 4" 1.90371835355206 0 411
"WorkingState 4" 1.90876902555152 459.498858529746 411
"FailureState 4" 1.93207998968299 0 411
"WorkingState 4" 1.9410448221822 405.817635281388 411
"FailureState 4" 2.29228784847989 0 411
"WorkingState 1" 0 0 412
"WorkingState 2" 0.419171746717484 0 412
"FailureState 2" 0.559258003874284 0 412
"WorkingState 2" 0.561611595734233 129.869548700479 412
"WorkingState 3" 3.38374463900039 0 412
"WorkingState 1" 0 0 413
"WorkingState 2" 4.16220639706224 0 413
"WorkingState 1" 0 0 414
"WorkingState 2" 1.3588879588929 0 414
"WorkingState 3" 1.46947266918915 0 414
"FailureState 3" 1.55624702097687 0 414
"WorkingState 3" 1.56031278606896 278.767968840986 414
"WorkingState 4" 1.76295608291956 0 414
"FailureState 4" 1.94328021055445 0 414
"WorkingState 4" 1.94795733672473 381.534859323885 414
"FailureState 4" 2.06462028432363 0 414
"WorkingState 1" 0 0 415
"WorkingState 2" 0.243355777704123 0 415
"FailureState 2" 0.429852005240044 0 415
"WorkingState 2" 0.439735156020136 172.061137054514 415
"FailureState 2" 1.48685560307516 0 415
"WorkingState 2" 1.49218677114068 165.621123153184 415
"WorkingState 3" 1.78851613011768 0 415
"WorkingState 4" 1.93685411073881 0 415
"FailureState 4" 2.12605224014472 0 415
"WorkingState 1" 0 0 416
"WorkingState 2" 0.641642522729995 0 416
"FailureState 2" 0.799257662575529 0 416
"WorkingState 2" 0.800620264708413 180.731933059534 416
"WorkingState 3" 1.1607529216128 0 416
"FailureState 3" 1.32610191855486 0 416
"WorkingState 3" 1.32919461812764 316.827232973481 416
"FailureState 3" 2.61110482886099 0 416
"WorkingState 1" 0 0 417
"WorkingState 2" 0.527792850649494 0 417
"WorkingState 3" 0.77981426756484 0 417
"FailureState 3" 0.899385904105712 0 417
"WorkingState 3" 0.902483991672478 284.778195316099 417
"WorkingState 4" 1.07136660168779 0 417
"FailureState 4" 1.12363212620901 0 417
"WorkingState 1" 1.12702289175667 746.774954472815 417
"WorkingState 2" 9.70419376514829 0 417
"WorkingState 1" 0 0 418
"WorkingState 2" 1.24417014996834 0 418
"WorkingState 3" 1.41937052889364 0 418
"WorkingState 4" 1.80083025800519 0 418
"FailureState 4" 2.19781877188595 0 418
"WorkingState 1" 0 0 419
"WorkingState 2" 0.199282780274158 0 419
"WorkingState 3" 0.264425773711159 0 419
"WorkingState 4" 0.695418329192111 0 419
"FailureState 4" 0.911865329104572 0 419
"WorkingState 1" 0.918517172327636 762.523403711142 419
"WorkingState 2" 2.41144358661237 0 419
"WorkingState 1" 0 0 420
"WorkingState 2" 0.975517988863153 0 420
"WorkingState 3" 1.4130659835588 0 420
"FailureState 3" 1.45265620283262 0 420
"WorkingState 3" 1.4677564616349 303.128445157948 420
"WorkingState 4" 2.37096105098323 0 420
"WorkingState 1" 0 0 421
"WorkingState 2" 5.23772700554541 0 421
"WorkingState 1" 0 0 422
"WorkingState 2" 0.921860078945076 0 422
"FailureState 2" 1.30780478771045 0 422
"WorkingState 2" 1.30837219583083 153.559644430928 422
"WorkingState 3" 1.46312957679764 0 422
"FailureState 3" 1.67529994621425 0 422
"WorkingState 3" 1.67937522168942 305.688173682798 422
"WorkingState 4" 2.80938422752468 0 422
"WorkingState 1" 0 0 423
"FailureState 1" 1.97876428972272 0 423
"WorkingState 1" 1.98004238253369 60.1894017745678 423
"WorkingState 2" 5.38670964129581 0 423
"WorkingState 1" 0 0 424
"WorkingState 2" 1.19175633046304 0 424
"WorkingState 3" 2.08806744054828 0 424
"WorkingState 1" 0 0 425
"WorkingState 2" 2.99597541114917 0 425
"WorkingState 1" 0 0 426
"FailureState 1" 4.55427001842637 0 426
"WorkingState 1" 0 0 427
"WorkingState 2" 4.27910803790945 0 427
"WorkingState 1" 0 0 428
"WorkingState 2" 0.408721566694012 0 428
"WorkingState 3" 0.481003434290214 0 428
"WorkingState 4" 0.492080588762583 0 428
"FailureState 4" 0.768774886209956 0 428
"WorkingState 1" 0.772540017435228 761.364735259428 428
"WorkingState 2" 0.969631882103474 0 428
"WorkingState 3" 1.00909800813419 0 428
"WorkingState 4" 1.35904638338872 0 428
"FailureState 4" 2.79636610118461 0 428
"WorkingState 1" 0 0 429
"WorkingState 2" 1.73905874851542 0 429
"WorkingState 3" 2.14383848828214 0 429
"WorkingState 1" 0 0 430
"WorkingState 2" 0.0828452385805093 0 430
"FailureState 2" 0.220877714675759 0 430
"WorkingState 2" 0.225334933798073 166.227786681062 430
"WorkingState 3" 1.21484737866619 0 430
"WorkingState 4" 1.97819816837291 0 430
"FailureState 4" 2.17804435282434 0 430
"WorkingState 1" 0 0 431
"WorkingState 2" 7.13911957096988 0 431
"WorkingState 1" 0 0 432
"WorkingState 2" 0.99455586176687 0 432
"WorkingState 3" 1.32262281699635 0 432
"WorkingState 4" 1.7315919332425 0 432
"FailureState 4" 2.12930389077895 0 432
"WorkingState 1" 0 0 433
"WorkingState 2" 4.64248653516309 0 433
"WorkingState 1" 0 0 434
"WorkingState 2" 3.71655180617026 0 434
"WorkingState 1" 0 0 435
"WorkingState 2" 2.09831003073922 0 435
"WorkingState 1" 0 0 436
"WorkingState 2" 1.84667122112105 0 436
"FailureState 2" 2.33588211127644 0 436
"WorkingState 1" 0 0 437
"WorkingState 2" 1.50072206582687 0 437
"WorkingState 3" 1.67656089338093 0 437
"FailureState 3" 1.71507794604236 0 437
"WorkingState 3" 1.71799482787773 292.279246338842 437
"WorkingState 4" 2.0977752859666 0 437
"WorkingState 1" 0 0 438
"WorkingState 2" 1.89773243866132 0 438
"WorkingState 3" 2.32473445269486 0 438
"WorkingState 1" 0 0 439
"FailureState 1" 2.55087056631368 0 439
"WorkingState 1" 0 0 440
"WorkingState 2" 2.16268636157891 0 440
"WorkingState 1" 0 0 441
"WorkingState 2" 0.593219963403426 0 441
"FailureState 2" 1.08645995660568 0 441
"WorkingState 2" 1.09203701956828 110.745086666003 441
"FailureState 2" 1.95739150981623 0 441
"WorkingState 2" 1.96456483438834 134.918559553006 441
"WorkingState 3" 2.48095942543021 0 441
"WorkingState 1" 0 0 442
"WorkingState 2" 2.18461667602172 0 442
"WorkingState 1" 0 0 443
"WorkingState 2" 1.76163352499843 0 443
"WorkingState 3" 2.22081877821231 0 443
"WorkingState 1" 0 0 444
"WorkingState 2" 1.73919365293791 0 444
"WorkingState 3" 1.75366428441771 0 444
"FailureState 3" 1.97132175999082 0 444
"WorkingState 3" 1.97664779467043 321.090801480878 444
"WorkingState 4" 2.35601925520643 0 444
"WorkingState 1" 0 0 445
"WorkingState 2" 0.800474398079144 0 445
"FailureState 2" 1.01057084421897 0 445
"WorkingState 2" 1.0183261443565 137.278112464239 445
"FailureState 2" 1.66805475616066 0 445
"WorkingState 2" 1.67417783260499 113.497478982803 445
"FailureState 2" 1.91191599464293 0 445
"WorkingState 2" 1.91376947521089 145.455076197913 445
"FailureState 2" 3.25206093756562 0 445
"WorkingState 1" 0 0 446
"WorkingState 2" 1.47644444151318 0 446
"WorkingState 3" 1.71376266235801 0 446
"FailureState 3" 2.13030471794729 0 446
"WorkingState 1" 0 0 447
"WorkingState 2" 0.359628040438779 0 447
"FailureState 2" 0.433014807290251 0 447
"WorkingState 2" 0.440506740977806 112.477522188058 447
"FailureState 2" 0.669078952625481 0 447
"WorkingState 2" 0.675991397472055 126.569783550074 447
"WorkingState 3" 1.23676095527105 0 447
"FailureState 3" 1.46609489654028 0 447
"WorkingState 3" 1.46730870904921 314.216687421405 447
"WorkingState 4" 1.77387229255663 0 447
"FailureState 4" 1.99250667620029 0 447
"WorkingState 4" 2.00487328308538 399.202982901617 447
"WorkingState 1" 0 0 448
"WorkingState 2" 0.129771005134543 0 448
"WorkingState 3" 0.306106163195755 0 448
"WorkingState 4" 0.334405847886226 0 448
"FailureState 4" 0.445154019851447 0 448
"WorkingState 1" 0.463619626860855 780.762802001004 448
"WorkingState 2" 0.642390192313771 0 448
"WorkingState 3" 0.884203822369703 0 448
"WorkingState 4" 1.36525478133679 0 448
"FailureState 4" 1.36638958223685 0 448
"WorkingState 1" 1.36837211557225 731.643638388119 448
"WorkingState 2" 2.05112935580582 0 448
"WorkingState 1" 0 0 449
"WorkingState 2" 2.72780863789359 0 449
"WorkingState 1" 0 0 450
"WorkingState 2" 1.26321448936877 0 450
"FailureState 2" 1.38636030963036 0 450
"WorkingState 2" 1.38813488049412 111.903398838187 450
"FailureState 2" 1.52949544800663 0 450
"WorkingState 2" 1.53501068127306 126.301906450406 450
"FailureState 2" 1.70085731261077 0 450
"WorkingState 2" 1.70304819893993 144.99426233944 450
"WorkingState 3" 1.96092937259116 0 450
"WorkingState 4" 2.19766600883557 0 450
"WorkingState 1" 0 0 451
"WorkingState 2" 4.17921497622898 0 451
"WorkingState 1" 0 0 452
"WorkingState 2" 0.366011741864681 0 452
"FailureState 2" 2.16498695503172 0 452
"WorkingState 1" 0 0 453
"WorkingState 2" 4.06179282128479 0 453
"WorkingState 1" 0 0 454
"WorkingState 2" 1.7194442460944 0 454
"WorkingState 3" 2.25597862341243 0 454
"WorkingState 1" 0 0 455
"WorkingState 2" 1.66841598772011 0 455
"WorkingState 3" 1.91435574662887 0 455
"WorkingState 4" 2.28691541350356 0 455
"WorkingState 1" 0 0 456
"WorkingState 2" 0.809871947123095 0 456
"FailureState 2" 1.0878168746386 0 456
"WorkingState 2" 1.0938897916255 168.048633182481 456
"WorkingState 3" 2.94658620358414 0 456
"WorkingState 1" 0 0 457
"WorkingState 2" 2.52433968922807 0 457
"WorkingState 1" 0 0 458
"WorkingState 2" 1.0033325601144 0 458
"WorkingState 3" 1.06350584307215 0 458
"FailureState 3" 1.56878048659171 0 458
"WorkingState 3" 1.57747369713095 331.602481488821 458
"FailureState 3" 1.5842900932415 0 458
"WorkingState 3" 1.58918986298664 294.042387149525 458
"WorkingState 4" 1.95336425793883 0 458
"FailureState 4" 2.3127500801487 0 458
"WorkingState 1" 0 0 459
"WorkingState 2" 2.68889114084715 0 459
"WorkingState 1" 0 0 460
"WorkingState 2" 0.349987093019959 0 460
"FailureState 2" 0.871532357502602 0 460
"WorkingState 2" 0.881451259585231 125.305328287688 460
"WorkingState 3" 0.912846989684463 0 460
"FailureState 3" 1.03908229186187 0 460
"WorkingState 3" 1.04574890420701 317.923029638446 460
"FailureState 3" 1.45882518442521 0 460
"WorkingState 3" 1.46147311262696 335.063390450944 460
"WorkingState 4" 1.56891472076484 0 460
"FailureState 4" 1.74692199371068 0 460
"WorkingState 4" 1.75116216209893 399.77381676965 460
"FailureState 4" 2.06734870794259 0 460
"WorkingState 1" 0 0 461
"WorkingState 2" 0.0502877847314573 0 461
"WorkingState 3" 0.144127010896545 0 461
"FailureState 3" 1.19617385430218 0 461
"WorkingState 3" 1.21881207649332 301.556723828139 461
"WorkingState 4" 2.25080624278377 0 461
"WorkingState 1" 0 0 462
"WorkingState 2" 0.741805140305439 0 462
"FailureState 2" 1.19887470787972 0 462
"WorkingState 2" 1.20066862185738 126.136426685338 462
"FailureState 2" 1.41703385933855 0 462
"WorkingState 2" 1.4187608380128 153.981122489148 462
"WorkingState 3" 1.52607286381394 0 462
"FailureState 3" 1.54504925831717 0 462
"WorkingState 3" 1.54851847850921 306.768163254886 462
"WorkingState 4" 2.16961885444456 0 462
"WorkingState 1" 0 0 463
"WorkingState 2" 1.58045333535203 0 463
"WorkingState 3" 3.04329132423763 0 463
"WorkingState 1" 0 0 464
"WorkingState 2" 0.240315515432706 0 464
"WorkingState 3" 0.634897416666508 0 464
"FailureState 3" 1.02085425249895 0 464
"WorkingState 3" 1.02366779240678 284.765549562684 464
"WorkingState 4" 1.07028371418345 0 464
"FailureState 4" 1.51300117963316 0 464
"WorkingState 4" 1.51671947354502 394.628555395715 464
"FailureState 4" 2.14368298993735 0 464
"WorkingState 1" 0 0 465
"FailureState 1" 1.41709088630135 0 465
"WorkingState 1" 1.42126358798802 71.7034696351356 465
"WorkingState 2" 1.81839476763346 0 465
"WorkingState 3" 2.66560176688596 0 465
"WorkingState 1" 0 0 466
"WorkingState 2" 0.513209837841287 0 466
"WorkingState 3" 0.667335054081137 0 466
"WorkingState 4" 0.698264390359809 0 466
"FailureState 4" 0.729120406728478 0 466
"WorkingState 1" 0.737692836929938 731.999867879912 466
"WorkingState 2" 1.88555253406547 0 466
"FailureState 2" 2.87160186647622 0 466
"WorkingState 1" 0 0 467
"WorkingState 2" 3.06321663055715 0 467
"WorkingState 1" 0 0 468
"WorkingState 2" 1.60217097074642 0 468
"FailureState 2" 1.75459970708404 0 468
"WorkingState 2" 1.75610926308334 157.284239602734 468
"FailureState 2" 1.75762800972814 0 468
"WorkingState 2" 1.7595790023577 150.474072672371 468
"WorkingState 3" 2.60366740405375 0 468
"WorkingState 1" 0 0 469
"WorkingState 2" 3.02095731092235 0 469
"WorkingState 1" 0 0 470
"WorkingState 2" 0.329592615654512 0 470
"FailureState 2" 0.441655580208298 0 470
"WorkingState 2" 0.444366577548612 151.140115571281 470
"FailureState 2" 0.539522962155399 0 470
"WorkingState 2" 0.547603814620907 177.80353581586 470
"FailureState 2" 1.26304156571606 0 470
"WorkingState 2" 1.26414909499166 104.174571956934 470
"WorkingState 3" 2.11684981399848 0 470
"WorkingState 1" 0 0 471
"WorkingState 2" 1.07707554649386 0 471
"WorkingState 3" 1.80422396825661 0 471
"WorkingState 4" 1.82452084589814 0 471
"FailureState 4" 2.2156549294841 0 471
"WorkingState 1" 0 0 472
"WorkingState 2" 3.11803581669024 0 472
"WorkingState 1" 0 0 473
"WorkingState 2" 4.10088059878366 0 473
"WorkingState 1" 0 0 474
"WorkingState 2" 1.09999196555536 0 474
"FailureState 2" 1.52247994357743 0 474
"WorkingState 2" 1.52583664542251 178.102551928799 474
"FailureState 2" 2.2074325464475 0 474
"WorkingState 1" 0 0 475
"FailureState 1" 2.24609848839471 0 475
"WorkingState 1" 0 0 476
"WorkingState 2" 0.676298352545844 0 476
"WorkingState 3" 1.18370294480718 0 476
"FailureState 3" 1.4423873110115 0 476
"WorkingState 3" 1.44412418499639 289.409560510112 476
"WorkingState 4" 1.5487846769988 0 476
"FailureState 4" 1.60363437676888 0 476
"WorkingState 4" 1.60670214750164 406.473649653459 476
"FailureState 4" 2.35132340821522 0 476
"WorkingState 1" 0 0 477
"WorkingState 2" 4.87530070588474 0 477
"WorkingState 1" 0 0 478
"WorkingState 2" 2.49900540655196 0 478
"WorkingState 1" 0 0 479
"WorkingState 2" 6.70073319689498 0 479
"WorkingState 1" 0 0 480
"WorkingState 2" 3.32948703064975 0 480
"WorkingState 1" 0 0 481
"WorkingState 2" 1.15221082839542 0 481
"WorkingState 3" 1.27567168557676 0 481
"FailureState 3" 1.30513031040728 0 481
"WorkingState 3" 1.30615238315301 285.618581156132 481
"FailureState 3" 1.84759561978732 0 481
"WorkingState 3" 1.85257867286253 314.805566694103 481
"WorkingState 4" 2.25605418863624 0 481
"WorkingState 1" 0 0 482
"WorkingState 2" 7.45849719817549 0 482
"WorkingState 1" 0 0 483
"WorkingState 2" 0.337646141702258 0 483
"WorkingState 3" 1.17805599227904 0 483
"WorkingState 4" 1.31907353006783 0 483
"FailureState 4" 1.41005530292294 0 483
"WorkingState 1" 1.41181199282092 821.85838402199 483
"WorkingState 2" 1.96562631285955 0 483
